"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-20","2020","09","20","","19.6","","7.6","","13.6","","4.4","","0.0","","","","","","0.0","","0","","36","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-21","2020","09","21","","21.5","","2.9","","12.2","","5.8","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-22","2020","09","22","","16.8","","4.1","","10.4","","7.6","","0.0","","","","","","0.0","","","","16","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-23","2020","09","23","","22.4","","1.7","","12.0","","6.0","","0.0","","","","","","0.0","","","","19","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-24","2020","09","24","","19.6","","7.7","","13.6","","4.4","","0.0","","","","","","0.2","","0","","29","","75",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-25","2020","09","25","","16.4","","2.5","","9.5","","8.5","","0.0","","","","","","0.0","","","","26","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-26","2020","09","26","","16.8","","4.8","","10.8","","7.2","","0.0","","","","","","0.0","","","","28","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-27","2020","09","27","","16.6","","4.7","","10.7","","7.3","","0.0","","","","","","0.0","","","","30","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-28","2020","09","28","","21.8","","7.0","","14.4","","3.6","","0.0","","","","","","0.0","","","","29","","51",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-29","2020","09","29","","17.2","","8.0","","12.6","","5.4","","0.0","","","","","","0.0","","","","3","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-09-30","2020","09","30","","14.8","","4.7","","9.8","","8.2","","0.0","","","","","","0.0","","0","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-01","2020","10","01","","23.9","","2.1","","13.0","","5.0","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-02","2020","10","02","","19.9","","4.4","","12.2","","5.8","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-03","2020","10","03","","22.7","","2.2","","12.4","","5.6","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-04","2020","10","04","","24.0","","8.5","","16.2","","1.8","","0.0","","","","","","0.0","","","","28","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-05","2020","10","05","","24.1","","2.5","","13.3","","4.7","","0.0","","","","","","0.1","","","","28","","57",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-06","2020","10","06","","17.8","","4.2","","11.0","","7.0","","0.0","","","","","","0.0","","","","7","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-07","2020","10","07","","16.0","","4.2","","10.1","","7.9","","0.0","","","","","","0.1","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-08","2020","10","08","","17.2","","4.6","","10.9","","7.1","","0.0","","","","","","0.0","","","","2","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-09","2020","10","09","","11.9","","3.2","","7.5","","10.5","","0.0","","","","","","0.0","","","","18","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-10","2020","10","10","","21.2","","9.3","","15.2","","2.8","","0.0","","","","","","0.1","","","","29","","66",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-11","2020","10","11","","13.4","","-0.2","","6.6","","11.4","","0.0","","","","","","0.2","","","","29","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-12","2020","10","12","","5.5","","-0.1","","2.7","","15.3","","0.0","","","","","","1.7","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-13","2020","10","13","","4.1","","-5.4","","-0.6","","18.6","","0.0","","","","","","0.0","","","","13","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-14","2020","10","14","","5.5","","-2.9","","1.3","","16.7","","0.0","","","","","","4.6","","3","","35","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-15","2020","10","15","","5.1","","-5.0","","0.1","","17.9","","0.0","","","","","","0.0","","","","34","","42",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-16","2020","10","16","","3.6","","-4.1","","-0.3","","18.3","","0.0","","","","","","3.2","","","","3","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-17","2020","10","17","","-3.4","","-8.6","","-6.0","","24.0","","0.0","","","","","","0.0","","3","","36","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-18","2020","10","18","","-6.2","","-9.0","","-7.6","","25.6","","0.0","","","","","","0.0","","2","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-19","2020","10","19","","-0.6","","-8.3","","-4.4","","22.4","","0.0","","","","","","1.5","","3","","35","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-20","2020","10","20","","2.2","","-5.2","","-1.5","","19.5","","0.0","","","","","","0.0","","3","","35","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-21","2020","10","21","","-2.6","","-9.1","","-5.9","","23.9","","0.0","","","","","","1.2","","2","","1","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-22","2020","10","22","","-7.9","","-10.1","","-9.0","","27.0","","0.0","","","","","","0.1","","3","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-23","2020","10","23","","-8.8","","-11.9","","-10.4","","28.4","","0.0","","","","","","3.1","","3","","6","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-24","2020","10","24","","-10.1","","-16.6","","-13.4","","31.4","","0.0","","","","","","0.0","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-25","2020","10","25","","-1.5","","-20.2","","-10.9","","28.9","","0.0","","","","","","0.0","","8","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-26","2020","10","26","","3.8","","-6.2","","-1.2","","19.2","","0.0","","","","","","0.0","","8","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-27","2020","10","27","","13.9","","2.7","","8.3","","9.7","","0.0","","","","","","0.0","","3","","28","","60",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-28","2020","10","28","","4.3","","-0.2","","2.1","","15.9","","0.0","","","","","","3.1","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-29","2020","10","29","","6.6","","-1.8","","2.4","","15.6","","0.0","","","","","","0.0","","","","1","","44",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-30","2020","10","30","","13.5","","-3.0","","5.2","","12.8","","0.0","","","","","","0.1","","","","27","","59",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-10-31","2020","10","31","","9.5","","-6.2","","1.7","","16.3","","0.0","","","","","","0.0","","","","35","","49",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-01","2020","11","01","","17.1","","-0.2","","8.5","","9.5","","0.0","","","","","","0.0","","","","28","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-02","2020","11","02","","23.0","","3.0","","13.0","","5.0","","0.0","","","","","","0.0","","","","25","","45",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-03","2020","11","03","","","M","","M","","M","","M","","M","","","","","","M","0","","","M","","M"
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-04","2020","11","04","","14.1","","3.5","","8.8","","9.2","","0.0","","","","","","0.0","","","","20","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-05","2020","11","05","","13.5","","0.4","","6.9","","11.1","","0.0","","","","","","0.8","","","","22","","53",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-06","2020","11","06","","3.9","","-3.7","","0.1","","17.9","","0.0","","","","","","0.0","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-07","2020","11","07","","0.7","","-8.3","","-3.8","","21.8","","0.0","","","","","","0.5","","","","35","","76",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-08","2020","11","08","","-7.5","","-11.2","","-9.3","","27.3","","0.0","","","","","","0.0","","","","35","","74",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-09","2020","11","09","","2.9","","-14.5","","-5.8","","23.8","","0.0","","","","","","0.0","","","","30","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-10","2020","11","10","","2.1","","-6.4","","-2.1","","20.1","","0.0","","","","","","6.4","","","","36","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-11","2020","11","11","","-6.4","","-14.5","","-10.4","","28.4","","0.0","","","","","","0.0","","10","","35","","46",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-12","2020","11","12","","2.8","","-14.9","","-6.1","","24.1","","0.0","","","","","","0.0","","8","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-13","2020","11","13","","1.2","","-7.8","","-3.3","","21.3","","0.0","","","","","","0.0","","8","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-14","2020","11","14","","0.8","","-7.0","","-3.1","","21.1","","0.0","","","","","","0.0","","8","","29","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-15","2020","11","15","","5.6","","-11.9","","-3.2","","21.2","","0.0","","","","","","0.0","","7","","29","","60",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-16","2020","11","16","","5.8","","-7.4","","-0.8","","18.8","","0.0","","","","","","0.0","","7","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-17","2020","11","17","","8.6","","-5.5","","1.5","","16.5","","0.0","","","","","","0.2","","7","","19","","39",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-18","2020","11","18","","3.8","","-8.4","","-2.3","","20.3","","0.0","","","","","","0.5","","7","","1","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-19","2020","11","19","","-8.2","","-12.2","","-10.2","","28.2","","0.0","","","","","","1.9","","10","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-20","2020","11","20","","2.1","","-12.0","","-4.9","","22.9","","0.0","","","","","","0.0","","9","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-21","2020","11","21","","5.3","","-7.4","","-1.1","","19.1","","0.0","","","","","","0.0","","9","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-22","2020","11","22","","1.0","","-11.9","","-5.4","","23.4","","0.0","","","","","","0.0","","9","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-23","2020","11","23","","2.1","","-7.3","","-2.6","","20.6","","0.0","","","","","","0.0","","9","","1","","36",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-24","2020","11","24","","8.2","","-9.2","","-0.5","","18.5","","0.0","","","","","","0.0","","8","","25","","58",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-25","2020","11","25","","1.9","","-7.6","","-2.9","","20.9","","0.0","","","","","","0.0","","9","","35","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-26","2020","11","26","","6.3","","-6.4","","0.0","","18.0","","0.0","","","","","","0.0","","9","","27","","52",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-27","2020","11","27","","9.9","","-0.4","","4.7","","13.3","","0.0","","","","","","0.0","","8","","27","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-28","2020","11","28","","8.5","","-7.9","","0.3","","17.7","","0.0","","","","","","0.0","","6","","28","","61",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-29","2020","11","29","","8.5","","-10.5","","-1.0","","19.0","","0.0","","","","","","0.0","","6","","27","","54",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-11-30","2020","11","30","","8.3","","-3.7","","2.3","","15.7","","0.0","","","","","","0.0","","6","","27","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-01","2020","12","01","","3.6","","-6.6","","-1.5","","19.5","","0.0","","","","","","0.0","","5","","34","","33",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-02","2020","12","02","","9.2","","-5.6","","1.8","","16.2","","0.0","","","","","","0.0","","4","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-03","2020","12","03","","15.3","","-6.1","","4.6","","13.4","","0.0","","","","","","0.0","","5","","30","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-04","2020","12","04","","12.2","","-1.9","","5.2","","12.8","","0.0","","","","","","0.0","","","","29","","43",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-05","2020","12","05","","13.1","","-6.0","","3.6","","14.4","","0.0","","","","","","0.0","","","","29","","35",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-06","2020","12","06","","14.2","","-4.8","","4.7","","13.3","","0.0","","","","","","0.0","","","","28","","51",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-07","2020","12","07","","13.7","","1.1","","7.4","","10.6","","0.0","","","","","","0.0","","","","30","","58",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-08","2020","12","08","","12.7","","-2.7","","5.0","","13.0","","0.0","","","","","","0.0","","","","30","","55",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-09","2020","12","09","","3.4","","-10.8","","-3.7","","21.7","","0.0","","","","","","4.9","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-10","2020","12","10","","-0.9","","-12.8","","-6.9","","24.9","","0.0","","","","","","0.0","","2","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-11","2020","12","11","","-7.2","","-12.8","","-10.0","","28.0","","0.0","","","","","","0.1","","","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-12","2020","12","12","","-4.9","","-13.8","","-9.4","","27.4","","0.0","","","","","","0.0","","2","","35","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-13","2020","12","13","","-13.7","","-17.3","","-15.5","","33.5","","0.0","","","","","","0.0","","2","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-14","2020","12","14","","-1.1","","-16.8","","-9.0","","27.0","","0.0","","","","","","0.0","","3","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-15","2020","12","15","","2.3","","-8.1","","-2.9","","20.9","","0.0","","","","","","0.0","","3","","28","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-16","2020","12","16","","4.1","","-3.2","","0.5","","17.5","","0.0","","","","","","0.0","","2","","27","","40",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-17","2020","12","17","","4.4","","-8.5","","-2.0","","20.0","","0.0","","","","","","0.0","","2","","3","","50",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-18","2020","12","18","","5.1","","-11.8","","-3.3","","21.3","","0.0","","","","","","0.0","","1","","26","","41",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-19","2020","12","19","","5.7","","-1.7","","2.0","","16.0","","0.0","","","","","","0.0","","1","","28","","73",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-20","2020","12","20","","6.1","","-3.9","","1.1","","16.9","","0.0","","","","","","0.0","","0","","26","","61",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-21","2020","12","21","","3.6","","-3.8","","-0.1","","18.1","","0.0","","","","","","8.7","","","","10","","37",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-22","2020","12","22","","-3.3","","-17.6","","-10.4","","28.4","","0.0","","","","","","8.1","","14","","3","","52",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-23","2020","12","23","","5.2","","-20.7","","-7.8","","25.8","","0.0","","","","","","0.0","","9","","29","","47",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-24","2020","12","24","","7.8","","0.4","","4.1","","13.9","","0.0","","","","","","0.0","","8","","28","","56",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-25","2020","12","25","","4.3","","-6.9","","-1.3","","19.3","","0.0","","","","","","0.0","","6","","34","","49",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-26","2020","12","26","","-3.7","","-8.8","","-6.3","","24.3","","0.0","","","","","","1.6","","6","","36","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-27","2020","12","27","","-7.7","","-12.6","","-10.1","","28.1","","0.0","","","","","","1.6","","9","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-28","2020","12","28","","-3.1","","-14.2","","-8.7","","26.7","","0.0","","","","","","0.0","","10","","1","","31",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-29","2020","12","29","","-5.8","","-16.4","","-11.1","","29.1","","0.0","","","","","","0.0","","9","","","","",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-30","2020","12","30","","0.9","","-10.9","","-5.0","","23.0","","0.0","","","","","","0.0","","9","","28","","32",""
"-114.00","51.11","CALGARY INT'L CS","3031094","2020-12-31","2020","12","31","","0.3","","-11.2","","-5.4","","23.4","","0.0","","","","","","0.0","","9","","","","",""
